unix_time_ms,sim_time_ms,robot_id,grid_x,grid_y,neuron_id,event_type
1763661872832,13901,3,17,18,593,inject
1763661872843,13911,4,18,8,274,inject
1763661872853,13922,5,26,6,218,inject
1763661872863,13932,2,24,9,312,inject
1763661872874,13943,1,20,17,564,inject
1763661872884,13953,3,16,19,624,inject
1763661872894,13963,4,18,8,274,inject
1763661872905,13973,5,26,6,218,inject
1763661872915,13984,2,24,8,280,inject
1763661872925,13994,1,20,17,564,inject
1763661872936,14004,3,16,19,624,inject
1763661872946,14015,4,18,8,274,inject
1763661872956,14025,5,26,6,218,inject
1763661872968,14037,2,24,8,280,inject
1763661872978,14047,1,20,17,564,inject
1763661872988,14057,3,16,19,624,inject
1763661872999,14068,4,18,8,274,inject
1763661873009,14078,5,26,6,218,inject
1763661873019,14088,2,24,8,280,inject
1763661873030,14099,1,20,17,564,inject
1763661873040,14109,3,16,19,624,inject
1763661873051,14119,4,19,8,275,inject
1763661873061,14130,5,26,6,218,inject
1763661873071,14140,2,24,8,280,inject
1763661873081,14150,1,21,17,565,inject
1763661873092,14161,3,16,19,624,inject
1763661873102,14171,4,19,8,275,inject
1763661873113,14181,5,26,7,250,inject
1763661873123,14192,2,24,8,280,inject
1763661873133,14202,1,21,17,565,inject
1763661873144,14212,3,15,19,623,inject
1763661873154,14223,4,19,8,275,inject
1763661873164,14233,5,25,7,249,inject
1763661873175,14244,2,24,8,280,inject
1763661873185,14254,1,21,17,565,inject
1763661873196,14264,3,15,19,623,inject
1763661873206,14275,4,19,8,275,inject
1763661873217,14286,5,25,7,249,inject
1763661873227,14296,2,24,8,280,inject
1763661873237,14306,1,21,17,565,inject
1763661873248,14316,3,15,19,623,inject
1763661873258,14327,4,19,8,275,inject
1763661873268,14337,5,25,7,249,inject
1763661873279,14347,2,24,8,280,inject
1763661873289,14358,1,21,17,565,inject
1763661873299,14368,3,15,19,623,inject
1763661873310,14378,4,19,8,275,inject
1763661873320,14389,5,25,7,249,inject
1763661873330,14399,2,24,8,280,inject
1763661873341,14409,1,21,16,533,inject
1763661873351,14420,3,14,19,622,inject
1763661873361,14430,4,19,8,275,inject
1763661873371,14440,5,25,7,249,inject
1763661873382,14451,2,24,8,280,inject
1763661873392,14461,1,21,16,533,inject
1763661873402,14471,3,14,19,622,inject
1763661873413,14481,4,20,8,276,inject
1763661873423,14492,5,25,7,249,inject
1763661873433,14502,2,24,8,280,inject
1763661873444,14512,1,21,16,533,inject
1763661873454,14523,3,14,19,622,inject
1763661873464,14533,4,20,8,276,inject
1763661873474,14543,5,25,7,249,inject
1763661873485,14554,2,24,8,280,inject
1763661873495,14564,1,21,16,533,inject
1763661873505,14574,3,14,19,622,inject
1763661873516,14584,4,20,8,276,inject
1763661873526,14595,5,25,7,249,inject
1763661873536,14605,2,24,8,280,inject
1763661873547,14615,1,21,16,533,inject
1763661873557,14626,3,14,19,622,inject
1763661873567,14636,4,20,8,276,inject
1763661873578,14646,5,24,7,248,inject
1763661873581,14649,2,24,7,248,repel
1763661873581,14649,5,24,7,248,repel
1763661873588,14657,2,24,8,280,inject
1763661873598,14667,1,21,16,533,inject
1763661873608,14677,3,13,19,621,inject
1763661873619,14688,4,20,8,276,inject
1763661873629,14698,5,24,7,248,inject
1763661873633,14701,2,24,7,248,repel
1763661873633,14701,5,24,7,248,repel
1763661873641,14709,2,24,8,280,inject
1763661873651,14720,1,21,16,533,inject
1763661873661,14730,3,13,19,621,inject
1763661873672,14740,4,20,8,276,inject
1763661873682,14751,5,24,7,248,inject
1763661873686,14754,2,24,7,248,repel
1763661873686,14754,5,24,7,248,repel
1763661873692,14761,1,22,16,534,inject
1763661873703,14771,3,13,19,621,inject
1763661873713,14782,4,20,7,244,inject
1763661873723,14792,5,24,7,248,inject
1763661873727,14795,2,24,7,248,repel
1763661873727,14795,5,24,7,248,repel
1763661873734,14802,1,22,15,502,inject
1763661873744,14813,3,13,18,589,inject
1763661873754,14823,4,21,7,245,inject
1763661873765,14833,5,24,7,248,inject
1763661873768,14836,2,24,7,248,repel
1763661873768,14836,5,24,7,248,repel
1763661873775,14844,1,22,15,502,inject
1763661873785,14854,3,13,18,589,inject
1763661873796,14864,4,21,7,245,inject
1763661873806,14875,5,24,7,248,inject
1763661873810,14878,2,24,7,248,repel
1763661873810,14878,5,24,7,248,repel
1763661873816,14885,1,22,15,502,inject
1763661873827,14895,3,13,18,589,inject
1763661873837,14906,4,21,7,245,inject
1763661873847,14916,5,24,7,248,inject
1763661873851,14919,2,24,7,248,repel
1763661873851,14919,5,24,7,248,repel
1763661873857,14926,1,22,15,502,inject
1763661873868,14937,3,12,18,588,inject
1763661873878,14947,4,21,7,245,inject
1763661873888,14957,5,24,7,248,inject
1763661873892,14960,2,24,7,248,repel
1763661873892,14960,5,24,7,248,repel
1763661873899,14967,1,22,15,502,inject
1763661873909,14978,3,12,18,588,inject
1763661873919,14988,4,21,7,245,inject
1763661873930,14998,5,23,7,247,inject
1763661873940,15009,1,22,15,502,inject
1763661873950,15019,3,12,18,588,inject
1763661873960,15029,4,21,7,245,inject
1763661873971,15040,5,23,7,247,inject
1763661873981,15050,1,22,15,502,inject
1763661873992,15060,3,12,17,556,inject
1763661874002,15071,4,21,7,245,inject
1763661874012,15081,5,23,7,247,inject
1763661874023,15091,1,22,15,502,inject
1763661874033,15102,3,12,17,556,inject
1763661874043,15112,4,21,7,245,inject
1763661874054,15123,5,23,7,247,inject
1763661874064,15133,1,22,15,502,inject
1763661874074,15143,3,12,17,556,inject
1763661874085,15154,4,21,7,245,inject
1763661874095,15164,5,23,7,247,inject
1763661874106,15174,1,23,14,471,inject
1763661874116,15185,3,12,17,556,inject
1763661874126,15195,4,21,7,245,inject
1763661874136,15205,5,23,7,247,inject
1763661874147,15216,1,23,14,471,inject
1763661874157,15226,3,12,17,556,inject
1763661874167,15236,4,21,7,245,inject
1763661874178,15247,5,22,7,246,inject
1763661874181,15249,4,22,7,246,repel
1763661874181,15249,5,22,7,246,repel
1763661874188,15257,1,23,14,471,inject
1763661874198,15267,2,25,6,217,inject
1763661874209,15277,3,11,17,555,inject
1763661874219,15288,4,21,7,245,inject
1763661874229,15298,5,22,7,246,inject
1763661874232,15300,4,22,7,246,repel
1763661874232,15300,5,22,7,246,repel
1763661874240,15308,1,23,14,471,inject
1763661874250,15319,2,25,6,217,inject
1763661874260,15329,3,11,17,555,inject
1763661874271,15339,4,21,7,245,inject
1763661874281,15350,5,23,7,247,inject
1763661874292,15360,1,23,14,471,inject
1763661874302,15371,2,25,6,217,inject
1763661874312,15381,3,11,16,523,inject
1763661874323,15391,4,21,7,245,inject
1763661874333,15402,5,23,7,247,inject
1763661874338,15406,2,23,7,247,repel
1763661874338,15406,5,23,7,247,repel
1763661874343,15412,1,23,14,471,inject
1763661874354,15422,2,25,6,217,inject
1763661874364,15433,3,11,16,523,inject
1763661874374,15443,5,23,7,247,inject
1763661874379,15447,2,23,7,247,repel
1763661874379,15447,5,23,7,247,repel
1763661874385,15454,1,23,14,471,inject
1763661874395,15464,2,25,6,217,inject
1763661874406,15474,3,11,16,523,inject
1763661874416,15485,5,23,7,247,inject
1763661874426,15495,1,23,14,471,inject
1763661874437,15505,2,25,5,185,inject
1763661874447,15516,3,11,16,523,inject
1763661874457,15526,5,23,7,247,inject
1763661874468,15536,1,23,14,471,inject
1763661874478,15547,2,25,5,185,inject
1763661874488,15557,3,10,16,522,inject
1763661874499,15567,5,23,6,215,inject
1763661874509,15578,1,23,13,439,inject
1763661874519,15588,2,25,5,185,inject
1763661874530,15599,3,10,16,522,inject
1763661874540,15609,5,23,6,215,inject
1763661874551,15619,1,23,13,439,inject
1763661874561,15630,2,26,5,186,inject
1763661874571,15640,3,10,16,522,inject
1763661874581,15650,5,23,6,215,inject
1763661874592,15661,1,23,13,439,inject
1763661874602,15671,2,26,5,186,inject
1763661874612,15681,3,10,16,522,inject
1763661874623,15692,5,23,6,215,inject
1763661874633,15702,1,23,13,439,inject
1763661874643,15712,2,26,5,186,inject
1763661874654,15723,3,10,16,522,inject
1763661874664,15733,5,22,6,214,inject
1763661874674,15743,1,23,13,439,inject
1763661874685,15753,2,26,5,186,inject
1763661874695,15764,3,9,16,521,inject
1763661874705,15774,5,21,6,213,inject
1763661874715,15784,1,24,13,440,inject
1763661874726,15795,2,26,5,186,inject
1763661874736,15805,4,24,5,184,inject
1763661874746,15815,3,9,16,521,inject
1763661874757,15825,5,21,6,213,inject
1763661874761,15829,4,21,6,213,repel
1763661874761,15829,5,21,6,213,repel
1763661874767,15836,1,24,13,440,inject
1763661874777,15846,2,26,5,186,inject
1763661874788,15856,4,24,5,184,inject
1763661874798,15867,3,9,15,489,inject
1763661874808,15877,5,21,6,213,inject
1763661874819,15887,1,24,12,408,inject
1763661874829,15898,2,26,4,154,inject
1763661874839,15908,4,24,5,184,inject
1763661874849,15918,3,9,15,489,inject
1763661874860,15929,5,21,6,213,inject
1763661874864,15932,4,21,6,213,repel
1763661874864,15932,5,21,6,213,repel
1763661874870,15939,1,24,12,408,inject
1763661874881,15949,2,26,4,154,inject
1763661874891,15960,4,24,5,184,inject
1763661874903,15971,3,9,15,489,inject
1763661874913,15982,5,21,6,213,inject
1763661874918,15986,4,21,6,213,repel
1763661874918,15986,5,21,6,213,repel
1763661874923,15992,1,24,12,408,inject
1763661874934,16003,2,26,4,154,inject
1763661874944,16013,4,24,5,184,inject
1763661874954,16023,3,8,15,488,inject
1763661874965,16033,5,21,6,213,inject
1763661874975,16044,1,24,12,408,inject
1763661874985,16054,2,26,4,154,inject
1763661874996,16065,4,24,5,184,inject
1763661875006,16075,3,8,15,488,inject
1763661875016,16085,5,21,6,213,inject
1763661875027,16095,1,24,12,408,inject
1763661875037,16106,2,26,4,154,inject
1763661875047,16116,4,24,5,184,inject
1763661875058,16126,3,8,15,488,inject
1763661875068,16137,5,21,6,213,inject
1763661875078,16147,1,24,12,408,inject
1763661875089,16157,2,26,4,154,inject
1763661875099,16168,4,24,4,152,inject
1763661875109,16178,3,8,15,488,inject
1763661875120,16188,5,21,6,213,inject
1763661875130,16199,1,24,11,376,inject
1763661875140,16209,2,26,4,154,inject
1763661875150,16219,4,24,4,152,inject
1763661875161,16229,3,8,15,488,inject
1763661875171,16240,5,21,6,213,inject
1763661875181,16250,1,23,11,375,inject
1763661875192,16261,2,26,4,154,inject
1763661875203,16271,4,24,4,152,inject
1763661875213,16282,3,7,15,487,inject
1763661875223,16292,5,21,5,181,inject
1763661875234,16302,1,23,11,375,inject
1763661875244,16313,2,26,4,154,inject
1763661875254,16323,4,24,4,152,inject
1763661875265,16333,3,7,15,487,inject
1763661875275,16344,5,20,5,180,inject
1763661875285,16354,1,23,11,375,inject
1763661875296,16364,2,26,4,154,inject
1763661875306,16375,4,24,4,152,inject
1763661875316,16385,3,7,14,455,inject
1763661875327,16395,5,20,5,180,inject
1763661875337,16406,1,23,11,375,inject
1763661875347,16416,2,26,3,122,inject
1763661875358,16426,4,24,4,152,inject
1763661875368,16437,3,7,14,455,inject
1763661875378,16447,5,20,5,180,inject
1763661875389,16457,1,23,11,375,inject
1763661875399,16468,2,26,3,122,inject
1763661875409,16478,4,24,4,152,inject
1763661875420,16488,3,7,14,455,inject
1763661875430,16499,5,20,5,180,inject
1763661875440,16509,1,23,11,375,inject
1763661875451,16519,2,26,3,122,inject
1763661875461,16530,4,24,3,120,inject
1763661875472,16540,3,7,14,455,inject
1763661875482,16551,5,20,5,180,inject
1763661875493,16561,1,23,11,375,inject
1763661875503,16572,2,26,3,122,inject
1763661875513,16582,4,24,3,120,inject
1763661875524,16593,3,6,14,454,inject
1763661875534,16603,5,20,5,180,inject
1763661875544,16613,1,23,10,343,inject
1763661875555,16623,2,27,3,123,inject
1763661875565,16634,4,24,3,120,inject
1763661875575,16644,3,6,14,454,inject
1763661875586,16654,5,20,5,180,inject
1763661875596,16665,1,23,10,343,inject
1763661875607,16676,2,27,3,123,inject
1763661875617,16686,4,25,3,121,inject
1763661875627,16696,3,6,14,454,inject
1763661875638,16707,5,20,5,180,inject
1763661875648,16717,1,23,10,343,inject
1763661875658,16727,2,27,3,123,inject
1763661875669,16738,4,25,3,121,inject
1763661875679,16748,3,6,13,422,inject
1763661875689,16758,5,20,4,148,inject
1763661875700,16769,1,22,10,342,inject
1763661875710,16779,2,27,3,123,inject
1763661875720,16789,4,25,3,121,inject
1763661875731,16799,3,6,13,422,inject
1763661875741,16810,5,20,4,148,inject
1763661875751,16820,1,22,10,342,inject
1763661875762,16830,2,27,3,123,inject
1763661875772,16841,4,25,3,121,inject
1763661875782,16851,3,6,13,422,inject
1763661875793,16861,5,20,4,148,inject
1763661875803,16872,1,22,10,342,inject
1763661875813,16882,2,27,3,123,inject
1763661875824,16892,4,25,3,121,inject
1763661875834,16903,3,5,13,421,inject
1763661875844,16913,5,20,4,148,inject
1763661875855,16923,1,22,10,342,inject
1763661875865,16934,2,27,3,123,inject
1763661875875,16944,4,25,3,121,inject
1763661875886,16954,3,5,13,421,inject
1763661875896,16965,5,20,4,148,inject
1763661875906,16975,1,22,10,342,inject
1763661875917,16985,2,27,3,123,inject
1763661875927,16996,4,25,3,121,inject
1763661875937,17006,3,5,13,421,inject
1763661875948,17016,5,20,4,148,inject
1763661875958,17027,1,22,10,342,inject
1763661875968,17037,2,27,3,123,inject
1763661875979,17047,4,25,3,121,inject
1763661875989,17058,3,5,13,421,inject
1763661875999,17068,5,20,4,148,inject
1763661876010,17078,1,22,10,342,inject
1763661876020,17089,2,26,4,154,inject
1763661876030,17099,4,25,4,153,inject
1763661876041,17109,3,5,13,421,inject
1763661876051,17120,5,20,4,148,inject
1763661876061,17130,1,22,10,342,inject
1763661876072,17140,2,26,4,154,inject
1763661876082,17151,4,25,4,153,inject
1763661876092,17161,3,5,12,389,inject
1763661876103,17171,5,20,4,148,inject
1763661876113,17182,1,22,10,342,inject
1763661876123,17192,2,26,4,154,inject
1763661876134,17202,4,25,4,153,inject
1763661876144,17213,3,4,12,388,inject
1763661876154,17223,5,20,3,116,inject
1763661876164,17233,1,21,10,341,inject
1763661876175,17244,2,26,4,154,inject
1763661876178,17246,2,26,4,154,repel
1763661876178,17246,4,26,4,154,repel
1763661876185,17254,4,26,4,154,inject
1763661876189,17257,2,26,4,154,repel
1763661876189,17257,4,26,4,154,repel
1763661876195,17264,3,4,12,388,inject
1763661876206,17275,5,20,3,116,inject
1763661876216,17285,1,21,9,309,inject
1763661876226,17295,2,25,3,121,inject
1763661876230,17298,2,25,3,121,repel
1763661876230,17298,4,25,3,121,repel
1763661876237,17305,4,26,4,154,inject
1763661876239,17307,2,26,4,154,repel
1763661876239,17307,4,26,4,154,repel
1763661876247,17316,3,4,12,388,inject
1763661876257,17326,5,20,3,116,inject
1763661876268,17336,1,21,9,309,inject
1763661876278,17347,2,25,3,121,inject
1763661876282,17350,2,25,3,121,repel
1763661876282,17350,4,25,3,121,repel
1763661876288,17357,4,26,4,154,inject
1763661876292,17359,2,26,4,154,repel
1763661876292,17359,4,26,4,154,repel
1763661876299,17367,3,4,12,388,inject
1763661876309,17378,5,20,3,116,inject
1763661876319,17388,1,21,9,309,inject
1763661876330,17398,2,25,3,121,inject
1763661876333,17401,2,25,3,121,repel
1763661876333,17401,4,25,3,121,repel
1763661876340,17409,4,26,4,154,inject
1763661876342,17410,2,26,4,154,repel
1763661876342,17410,4,26,4,154,repel
1763661876350,17419,3,4,12,388,inject
1763661876360,17429,5,20,3,116,inject
1763661876371,17440,1,21,9,309,inject
1763661876381,17450,2,25,3,121,inject
1763661876385,17453,2,25,3,121,repel
1763661876385,17453,4,25,3,121,repel
1763661876391,17460,4,25,4,153,inject
1763661876402,17471,3,4,12,388,inject
1763661876412,17481,5,20,3,116,inject
1763661876422,17491,1,21,9,309,inject
1763661876433,17501,2,25,3,121,inject
1763661876436,17504,2,25,3,121,repel
1763661876436,17504,4,25,3,121,repel
1763661876443,17512,4,25,5,185,inject
1763661876453,17522,3,4,11,356,inject
1763661876464,17532,5,20,3,116,inject
1763661876474,17543,1,21,9,309,inject
1763661876484,17553,2,25,3,121,inject
1763661876489,17557,2,25,3,121,repel
1763661876489,17557,4,25,3,121,repel
1763661876494,17563,4,25,5,185,inject
1763661876505,17574,3,4,11,356,inject
1763661876515,17584,5,20,3,116,inject
1763661876525,17594,1,20,9,308,inject
1763661876536,17605,2,25,3,121,inject
1763661876540,17608,2,25,3,121,repel
1763661876540,17608,4,25,3,121,repel
1763661876546,17615,4,25,5,185,inject
1763661876556,17625,3,3,11,355,inject
1763661876567,17635,5,19,2,83,inject
1763661876577,17646,1,20,9,308,inject
1763661876587,17656,2,25,3,121,inject
1763661876592,17660,2,25,3,121,repel
1763661876592,17660,4,25,3,121,repel
1763661876598,17666,4,25,5,185,inject
1763661876608,17677,3,3,11,355,inject
1763661876618,17687,5,19,2,83,inject
1763661876629,17697,1,20,9,308,inject
1763661876639,17708,2,25,3,121,inject
1763661876644,17712,2,25,3,121,repel
1763661876644,17712,4,25,3,121,repel
1763661876649,17718,4,25,5,185,inject
1763661876660,17728,3,3,11,355,inject
1763661876670,17739,5,19,2,83,inject
1763661876680,17749,1,20,9,308,inject
1763661876690,17759,2,25,3,121,inject
1763661876695,17763,2,25,3,121,repel
1763661876695,17763,4,25,3,121,repel
1763661876701,17770,4,25,5,185,inject
1763661876711,17780,3,3,11,355,inject
1763661876721,17790,5,19,3,115,inject
1763661876732,17800,1,20,9,308,inject
1763661876742,17811,2,25,3,121,inject
1763661876752,17821,4,25,5,185,inject
1763661876762,17831,3,3,10,323,inject
1763661876773,17841,5,19,3,115,inject
1763661876783,17852,1,20,9,308,inject
1763661876793,17862,4,25,5,185,inject
1763661876804,17872,3,3,10,323,inject
1763661876814,17883,5,19,3,115,inject
1763661876824,17893,1,20,9,308,inject
1763661876834,17903,4,25,5,185,inject
1763661876845,17914,3,3,10,323,inject
1763661876855,17924,5,19,3,115,inject
1763661876865,17934,1,19,9,307,inject
1763661876876,17944,4,25,6,217,inject
1763661876886,17955,3,3,10,323,inject
1763661876896,17965,5,19,3,115,inject
1763661876907,17975,1,19,9,307,inject
1763661876917,17986,4,25,6,217,inject
1763661876927,17996,3,3,10,323,inject
1763661876938,18006,5,19,3,115,inject
1763661876948,18017,1,19,9,307,inject
1763661876958,18027,4,25,6,217,inject
1763661876969,18037,3,3,9,291,inject
1763661876979,18048,5,19,3,115,inject
1763661876989,18058,1,19,9,307,inject
1763661876999,18068,4,25,6,217,inject
1763661877010,18079,3,3,9,291,inject
1763661877020,18089,5,19,3,115,inject
1763661877030,18099,1,19,9,307,inject
1763661877041,18110,4,25,6,217,inject
1763661877051,18120,3,3,9,291,inject
1763661877061,18130,5,19,3,115,inject
1763661877072,18141,1,19,9,307,inject
1763661877082,18151,4,25,6,217,inject
1763661877092,18161,3,3,9,291,inject
1763661877103,18172,5,19,4,147,inject
1763661877113,18182,1,19,9,307,inject
1763661877123,18192,4,24,6,216,inject
1763661877134,18202,3,3,9,291,inject
1763661877144,18213,5,19,4,147,inject
1763661877154,18223,1,18,9,306,inject
1763661877165,18233,4,24,6,216,inject
1763661877175,18244,3,3,8,259,inject
1763661877185,18254,5,19,4,147,inject
1763661877196,18264,1,18,9,306,inject
1763661877206,18275,4,24,6,216,inject
1763661877216,18285,3,3,8,259,inject
1763661877227,18295,5,19,4,147,inject
1763661877237,18306,1,18,9,306,inject
1763661877247,18316,4,24,7,248,inject
1763661877258,18326,2,24,5,184,inject
1763661877268,18337,3,3,8,259,inject
1763661877278,18347,5,19,4,147,inject
1763661877288,18357,1,18,9,306,inject
1763661877299,18368,4,24,7,248,inject
1763661877309,18378,2,24,5,184,inject
1763661877319,18388,3,3,8,259,inject
1763661877330,18398,5,19,4,147,inject
1763661877340,18409,1,18,9,306,inject
1763661877350,18419,4,24,8,280,inject
1763661877361,18429,2,24,5,184,inject
1763661877371,18440,3,3,7,227,inject
1763661877381,18450,5,19,4,147,inject
1763661877391,18460,1,18,9,306,inject
1763661877402,18471,4,24,8,280,inject
1763661877412,18481,2,24,5,184,inject
1763661877422,18491,3,3,7,227,inject
1763661877433,18502,5,19,4,147,inject
1763661877443,18512,1,17,9,305,inject
1763661877453,18522,4,24,8,280,inject
1763661877464,18533,2,24,5,184,inject
1763661877474,18543,3,3,7,227,inject
1763661877484,18553,5,19,5,179,inject
1763661877495,18563,1,17,9,305,inject
1763661877505,18574,4,24,8,280,inject
1763661877515,18584,2,24,6,216,inject
1763661877525,18594,3,3,7,227,inject
1763661877536,18605,5,19,5,179,inject
1763661877546,18615,1,17,9,305,inject
1763661877556,18625,4,24,8,280,inject
1763661877567,18636,2,24,6,216,inject
1763661877572,18640,2,24,6,216,repel
1763661877572,18640,4,24,6,216,repel
1763661877577,18646,3,3,7,227,inject
1763661877588,18656,5,19,5,179,inject
1763661877598,18667,1,17,9,305,inject
1763661877608,18677,4,23,8,279,inject
1763661877618,18687,2,24,6,216,inject
1763661877623,18691,2,24,6,216,repel
1763661877623,18691,4,24,6,216,repel
1763661877629,18698,3,3,6,195,inject
1763661877639,18708,5,19,5,179,inject
1763661877649,18718,1,17,8,273,inject
1763661877660,18728,4,23,8,279,inject
1763661877670,18739,2,24,6,216,inject
1763661877675,18743,2,24,6,216,repel
1763661877675,18743,4,24,6,216,repel
1763661877680,18749,3,3,6,195,inject
1763661877691,18759,5,19,5,179,inject
1763661877701,18770,1,17,8,273,inject
1763661877711,18780,4,23,9,311,inject
1763661877721,18790,2,23,6,215,inject
1763661877732,18800,3,3,6,195,inject
1763661877742,18811,5,19,5,179,inject
1763661877752,18821,1,17,8,273,inject
1763661877763,18831,4,23,9,311,inject
1763661877773,18842,2,23,6,215,inject
1763661877783,18852,3,3,6,195,inject
1763661877794,18862,5,19,5,179,inject
1763661877804,18873,1,17,8,273,inject
1763661877814,18883,4,23,9,311,inject
1763661877824,18893,2,23,6,215,inject
1763661877835,18903,3,3,6,195,inject
1763661877845,18914,5,19,5,179,inject
1763661877855,18924,1,16,8,272,inject
1763661877867,18935,4,23,9,311,inject
1763661877877,18946,2,23,6,215,inject
1763661877887,18956,3,3,5,163,inject
1763661877897,18966,5,19,5,179,inject
1763661877908,18976,1,16,8,272,inject
1763661877918,18987,4,23,9,311,inject
1763661877928,18997,2,23,6,215,inject
1763661877938,19007,3,3,5,163,inject
1763661877949,19017,5,19,6,211,inject
1763661877959,19028,1,16,8,272,inject
1763661877969,19038,4,23,9,311,inject
1763661877979,19048,2,23,6,215,inject
1763661877990,19058,3,3,5,163,inject
1763661878000,19069,5,19,6,211,inject
1763661878010,19079,1,16,8,272,inject
1763661878021,19089,4,23,9,311,inject
1763661878031,19100,2,23,6,215,inject
1763661878041,19110,3,3,5,163,inject
1763661878051,19120,5,19,6,211,inject
1763661878062,19131,1,16,8,272,inject
1763661878072,19141,4,23,10,343,inject
1763661878082,19151,2,23,6,215,inject
1763661878093,19161,3,3,5,163,inject
1763661878103,19172,5,19,6,211,inject
1763661878113,19182,1,16,8,272,inject
1763661878123,19192,4,23,10,343,inject
1763661878134,19202,2,23,6,215,inject
1763661878144,19213,3,3,4,131,inject
1763661878154,19223,5,19,6,211,inject
1763661878165,19233,1,15,8,271,inject
1763661878175,19244,4,23,10,343,inject
1763661878185,19254,2,22,6,214,inject
1763661878195,19264,3,3,4,131,inject
1763661878206,19275,5,19,6,211,inject
1763661878216,19285,1,15,8,271,inject
1763661878226,19295,4,23,10,343,inject
1763661878237,19305,2,22,6,214,inject
1763661878247,19316,3,3,4,131,inject
1763661878257,19326,5,19,6,211,inject
1763661878267,19336,1,15,8,271,inject
1763661878278,19347,4,23,10,343,inject
1763661878288,19357,2,22,6,214,inject
1763661878298,19367,3,3,4,131,inject
1763661878309,19377,5,19,6,211,inject
1763661878319,19388,1,15,8,271,inject
1763661878329,19398,4,23,10,343,inject
1763661878340,19408,2,22,6,214,inject
1763661878350,19419,3,2,4,130,inject
1763661878360,19429,5,18,6,210,inject
1763661878370,19439,1,15,8,271,inject
1763661878381,19449,4,23,10,343,inject
1763661878391,19460,2,22,6,214,inject
1763661878401,19470,3,2,3,98,inject
1763661878412,19480,5,18,7,242,inject
1763661878422,19491,1,15,8,271,inject
1763661878433,19502,4,23,11,375,inject
1763661878443,19512,2,22,6,214,inject
1763661878453,19522,3,2,3,98,inject
1763661878464,19532,5,18,7,242,inject
1763661878474,19543,1,15,8,271,inject
1763661878484,19553,4,22,11,374,inject
1763661878494,19563,2,22,6,214,inject
1763661878505,19573,3,2,3,98,inject
1763661878515,19584,5,18,7,242,inject
1763661878525,19594,1,14,9,302,inject
1763661878535,19604,4,22,11,374,inject
1763661878546,19614,2,22,6,214,inject
1763661878556,19625,3,2,3,98,inject
1763661878566,19635,5,18,7,242,inject
1763661878577,19645,1,14,9,302,inject
1763661878587,19656,4,22,11,374,inject
1763661878597,19666,2,22,6,214,inject
1763661878607,19676,3,2,3,98,inject
1763661878618,19687,5,18,7,242,inject
1763661878628,19697,1,14,9,302,inject
1763661878638,19707,4,22,11,374,inject
1763661878649,19717,2,21,6,213,inject
1763661878659,19728,3,2,3,98,inject
1763661878669,19738,5,18,7,242,inject
1763661878680,19748,1,14,9,302,inject
1763661878690,19759,4,22,11,374,inject
1763661878700,19769,2,21,6,213,inject
1763661878710,19779,3,2,3,98,inject
1763661878721,19789,5,18,7,242,inject
1763661878731,19800,1,14,9,302,inject
1763661878742,19810,4,22,11,374,inject
1763661878752,19821,2,21,6,213,inject
1763661878762,19831,3,2,3,98,inject
1763661878773,19841,5,18,7,242,inject
1763661878783,19852,1,14,9,302,inject
1763661878793,19862,4,22,11,374,inject
1763661878803,19872,2,21,6,213,inject
1763661878814,19883,3,2,3,98,inject
1763661878824,19893,5,18,7,242,inject
1763661878834,19903,1,14,9,302,inject
1763661878845,19913,4,21,11,373,inject
1763661878855,19924,2,21,6,213,inject
1763661878865,19934,3,3,3,99,inject
1763661878875,19944,5,18,8,274,inject
1763661878886,19954,1,13,9,301,inject
1763661878896,19965,4,21,11,373,inject
1763661878906,19975,2,21,6,213,inject
1763661878916,19985,3,3,3,99,inject
1763661878927,19995,5,18,8,274,inject
1763661878937,20006,1,13,9,301,inject
1763661878947,20016,4,21,11,373,inject
1763661878957,20026,2,21,6,213,inject
1763661878968,20037,3,3,3,99,inject
1763661878978,20047,5,18,8,274,inject
1763661878988,20057,1,13,9,301,inject
1763661878999,20067,4,21,11,373,inject
1763661879009,20078,2,21,6,213,inject
1763661879019,20088,3,3,3,99,inject
1763661879029,20098,5,18,8,274,inject
1763661879040,20109,1,13,9,301,inject
1763661879050,20119,4,21,11,373,inject
1763661879060,20129,2,21,6,213,inject
1763661879071,20139,3,3,3,99,inject
1763661879081,20150,5,18,8,274,inject
1763661879091,20160,1,13,9,301,inject
1763661879102,20170,4,21,11,373,inject
1763661879112,20181,2,20,6,212,inject
1763661879122,20191,3,3,4,131,inject
1763661879132,20201,5,17,8,273,inject
1763661879143,20211,1,13,9,301,inject
1763661879153,20222,4,20,11,372,inject
1763661879163,20232,2,20,6,212,inject
1763661879174,20242,3,4,4,132,inject
1763661879184,20253,5,17,8,273,inject
1763661879194,20263,1,12,9,300,inject
1763661879204,20273,4,20,11,372,inject
1763661879215,20283,2,20,6,212,inject
1763661879225,20294,3,4,4,132,inject
1763661879235,20304,5,17,8,273,inject
1763661879245,20314,1,12,9,300,inject
1763661879256,20324,4,20,11,372,inject
1763661879266,20335,2,20,7,244,inject
1763661879276,20345,3,4,4,132,inject
1763661879287,20355,5,17,9,305,inject
1763661879297,20366,1,12,9,300,inject
1763661879307,20376,4,20,11,372,inject
1763661879318,20386,2,20,7,244,inject
1763661879328,20397,3,4,4,132,inject
1763661879338,20407,5,17,9,305,inject
